,team,total_num_games,opponent,result_metric,num_games,pct_of_points
903,Roma,646.0,Chievo,52.0,26.0,66.66666666666666
904,Roma,646.0,Crotone,18.0,6.0,100.0
905,Roma,646.0,Empoli,36.0,16.0,75.0
906,Roma,646.0,Fiorentina,68.0,34.0,66.66666666666666
907,Roma,646.0,Frosinone,12.0,4.0,100.0
908,Roma,646.0,Genoa,67.0,30.0,74.44444444444444
909,Roma,646.0,Inter,44.0,34.0,43.13725490196079
910,Roma,646.0,Juventus,25.0,32.0,26.041666666666668
911,Roma,646.0,Lazio,56.0,34.0,54.90196078431373
912,Roma,646.0,Lecce,25.0,10.0,83.33333333333334
913,Roma,646.0,Livorno,17.0,10.0,56.666666666666664
914,Roma,646.0,Messina,10.0,4.0,83.33333333333334
915,Roma,646.0,Milan,49.0,34.0,48.03921568627451
916,Roma,646.0,Napoli,41.0,30.0,45.55555555555556
917,Roma,646.0,Novara,6.0,2.0,100.0
918,Roma,646.0,Palermo,42.0,22.0,63.63636363636363
919,Roma,646.0,Parma,57.0,24.0,79.16666666666666
920,Roma,646.0,Pescara,10.0,4.0,83.33333333333334
921,Roma,646.0,Reggina,19.0,8.0,79.16666666666666
922,Roma,646.0,Salernitana,6.0,2.0,100.0
923,Roma,646.0,Sampdoria,54.0,32.0,56.25
924,Roma,646.0,Sassuolo,35.0,18.0,64.81481481481481
925,Roma,646.0,Siena,28.0,14.0,66.66666666666666
926,Roma,646.0,Spal,12.0,6.0,66.66666666666666
927,Roma,646.0,Spezia,10.0,4.0,83.33333333333334
928,Roma,646.0,Torino,58.0,26.0,74.35897435897436
929,Roma,646.0,Treviso,6.0,2.0,100.0
930,Roma,646.0,Udinese,75.0,34.0,73.52941176470588
931,Roma,646.0,Venezia,1.0,2.0,16.666666666666664
932,Roma,646.0,Verona,29.0,14.0,69.04761904761905
933,Salernitana,38.0,Atalanta,1.0,2.0,16.666666666666664
934,Salernitana,38.0,Bologna,1.0,2.0,16.666666666666664
935,Salernitana,38.0,Cagliari,2.0,2.0,33.33333333333333
936,Salernitana,38.0,Empoli,1.0,2.0,16.666666666666664
937,Salernitana,38.0,Fiorentina,3.0,2.0,50.0
938,Salernitana,38.0,Genoa,4.0,2.0,66.66666666666666
939,Salernitana,38.0,Inter,0.0,2.0,0.0
940,Salernitana,38.0,Juventus,0.0,2.0,0.0
941,Salernitana,38.0,Lazio,0.0,2.0,0.0
942,Salernitana,38.0,Milan,1.0,2.0,16.666666666666664
943,Salernitana,38.0,Napoli,0.0,2.0,0.0
944,Salernitana,38.0,Roma,0.0,2.0,0.0
945,Salernitana,38.0,Sampdoria,3.0,2.0,50.0
946,Salernitana,38.0,Sassuolo,1.0,2.0,16.666666666666664
947,Salernitana,38.0,Spezia,1.0,2.0,16.666666666666664
948,Salernitana,38.0,Torino,0.0,2.0,0.0
949,Salernitana,38.0,Udinese,3.0,2.0,50.0
950,Salernitana,38.0,Venezia,6.0,2.0,100.0
951,Salernitana,38.0,Verona,4.0,2.0,66.66666666666666
952,Sampdoria,608.0,Ascoli,4.0,4.0,33.33333333333333
953,Sampdoria,608.0,Atalanta,42.0,28.0,50.0
954,Sampdoria,608.0,Bari,7.0,4.0,58.333333333333336
955,Sampdoria,608.0,Benevento,4.0,4.0,33.33333333333333
956,Sampdoria,608.0,Bologna,29.0,24.0,40.27777777777778
957,Sampdoria,608.0,Brescia,5.0,4.0,41.66666666666667
958,Sampdoria,608.0,Cagliari,30.0,30.0,33.33333333333333
959,Sampdoria,608.0,Carpi,3.0,2.0,50.0
960,Sampdoria,608.0,Catania,18.0,14.0,42.857142857142854
961,Sampdoria,608.0,Cesena,5.0,4.0,41.66666666666667
962,Sampdoria,608.0,Chievo,36.0,24.0,50.0
963,Sampdoria,608.0,Crotone,10.0,6.0,55.55555555555556
964,Sampdoria,608.0,Empoli,28.0,16.0,58.333333333333336
965,Sampdoria,608.0,Fiorentina,38.0,32.0,39.58333333333333
966,Sampdoria,608.0,Frosinone,6.0,4.0,50.0
967,Sampdoria,608.0,Genoa,46.0,28.0,54.761904761904766
968,Sampdoria,608.0,Inter,24.0,32.0,25.0
969,Sampdoria,608.0,Juventus,22.0,30.0,24.444444444444443
970,Sampdoria,608.0,Lazio,26.0,32.0,27.083333333333332
971,Sampdoria,608.0,Lecce,16.0,8.0,66.66666666666666
972,Sampdoria,608.0,Livorno,16.0,10.0,53.333333333333336
973,Sampdoria,608.0,Messina,12.0,4.0,100.0
974,Sampdoria,608.0,Milan,32.0,32.0,33.33333333333333
975,Sampdoria,608.0,Napoli,13.0,28.0,15.476190476190476
976,Sampdoria,608.0,Palermo,20.0,20.0,33.33333333333333
977,Sampdoria,608.0,Parma,35.0,22.0,53.03030303030303
978,Sampdoria,608.0,Pescara,10.0,4.0,83.33333333333334
979,Sampdoria,608.0,Reggina,16.0,8.0,66.66666666666666
980,Sampdoria,608.0,Roma,33.0,32.0,34.375
981,Sampdoria,608.0,Salernitana,3.0,2.0,50.0
982,Sampdoria,608.0,Sassuolo,18.0,18.0,33.33333333333333
983,Sampdoria,608.0,Siena,22.0,12.0,61.111111111111114
984,Sampdoria,608.0,Spal,15.0,6.0,83.33333333333334
985,Sampdoria,608.0,Spezia,4.0,4.0,33.33333333333333
986,Sampdoria,608.0,Torino,36.0,26.0,46.15384615384615
987,Sampdoria,608.0,Treviso,4.0,2.0,66.66666666666666
988,Sampdoria,608.0,Udinese,46.0,32.0,47.91666666666667
989,Sampdoria,608.0,Venezia,4.0,2.0,66.66666666666666
990,Sampdoria,608.0,Verona,30.0,14.0,71.42857142857143
991,Sassuolo,342.0,Atalanta,14.0,18.0,25.925925925925924
992,Sassuolo,342.0,Benevento,10.0,4.0,83.33333333333334
993,Sassuolo,342.0,Bologna,22.0,16.0,45.83333333333333
994,Sassuolo,342.0,Brescia,6.0,2.0,100.0
995,Sassuolo,342.0,Cagliari,19.0,16.0,39.58333333333333
996,Sassuolo,342.0,Carpi,6.0,2.0,100.0
997,Sassuolo,342.0,Catania,4.0,2.0,66.66666666666666
998,Sassuolo,342.0,Cesena,4.0,2.0,66.66666666666666
999,Sassuolo,342.0,Chievo,17.0,12.0,47.22222222222222
1000,Sassuolo,342.0,Crotone,13.0,6.0,72.22222222222221
1001,Sassuolo,342.0,Empoli,18.0,10.0,60.0
1002,Sassuolo,342.0,Fiorentina,24.0,18.0,44.44444444444444
1003,Sassuolo,342.0,Frosinone,8.0,4.0,66.66666666666666
1004,Sassuolo,342.0,Genoa,29.0,18.0,53.70370370370371
1005,Sassuolo,342.0,Inter,26.0,18.0,48.148148148148145
1006,Sassuolo,342.0,Juventus,9.0,18.0,16.666666666666664
1007,Sassuolo,342.0,Lazio,18.0,18.0,33.33333333333333
1008,Sassuolo,342.0,Lecce,4.0,2.0,66.66666666666666
1009,Sassuolo,342.0,Livorno,0.0,2.0,0.0
1010,Sassuolo,342.0,Milan,20.0,18.0,37.03703703703704
1011,Sassuolo,342.0,Napoli,13.0,18.0,24.074074074074073
1012,Sassuolo,342.0,Palermo,11.0,6.0,61.111111111111114
1013,Sassuolo,342.0,Parma,11.0,10.0,36.666666666666664
1014,Sassuolo,342.0,Pescara,3.0,2.0,50.0
1015,Sassuolo,342.0,Roma,11.0,18.0,20.37037037037037
1016,Sassuolo,342.0,Salernitana,4.0,2.0,66.66666666666666
1017,Sassuolo,342.0,Sampdoria,30.0,18.0,55.55555555555556
1018,Sassuolo,342.0,Spal,14.0,6.0,77.77777777777779
1019,Sassuolo,342.0,Spezia,7.0,4.0,58.333333333333336
1020,Sassuolo,342.0,Torino,16.0,18.0,29.629629629629626
1021,Sassuolo,342.0,Udinese,19.0,18.0,35.18518518518518
1022,Sassuolo,342.0,Venezia,6.0,2.0,100.0
1023,Sassuolo,342.0,Verona,23.0,14.0,54.761904761904766
1024,Siena,266.0,Ascoli,5.0,4.0,41.66666666666667
1025,Siena,266.0,Atalanta,10.0,12.0,27.77777777777778
1026,Siena,266.0,Bari,3.0,2.0,50.0
1027,Siena,266.0,Bologna,12.0,8.0,50.0
1028,Siena,266.0,Cagliari,20.0,14.0,47.61904761904761
1029,Siena,266.0,Catania,13.0,12.0,36.11111111111111
1030,Siena,266.0,Cesena,6.0,2.0,100.0
1031,Siena,266.0,Chievo,18.0,12.0,50.0
1032,Siena,266.0,Empoli,12.0,6.0,66.66666666666666
1033,Siena,266.0,Fiorentina,9.0,14.0,21.428571428571427
1034,Siena,266.0,Genoa,12.0,10.0,40.0
1035,Siena,266.0,Inter,9.0,14.0,21.428571428571427
1036,Siena,266.0,Juventus,5.0,12.0,13.88888888888889
1037,Siena,266.0,Lazio,17.0,14.0,40.476190476190474
1038,Siena,266.0,Lecce,4.0,6.0,22.22222222222222
1039,Siena,266.0,Livorno,9.0,8.0,37.5
1040,Siena,266.0,Messina,7.0,4.0,58.333333333333336
1041,Siena,266.0,Milan,2.0,14.0,4.761904761904762
1042,Siena,266.0,Napoli,7.0,10.0,23.333333333333332
1043,Siena,266.0,Novara,1.0,2.0,16.666666666666664
1044,Siena,266.0,Palermo,18.0,14.0,42.857142857142854
1045,Siena,266.0,Parma,10.0,12.0,27.77777777777778
1046,Siena,266.0,Pescara,6.0,2.0,100.0
1047,Siena,266.0,Reggina,10.0,8.0,41.66666666666667
1048,Siena,266.0,Roma,13.0,14.0,30.952380952380953
1049,Siena,266.0,Sampdoria,10.0,12.0,27.77777777777778
1050,Siena,266.0,Torino,12.0,8.0,50.0
1051,Siena,266.0,Treviso,6.0,2.0,100.0
1052,Siena,266.0,Udinese,13.0,14.0,30.952380952380953
1053,Spal,114.0,Atalanta,8.0,6.0,44.44444444444444
1054,Spal,114.0,Benevento,6.0,2.0,100.0
1055,Spal,114.0,Bologna,7.0,6.0,38.88888888888889
1056,Spal,114.0,Brescia,0.0,2.0,0.0
1057,Spal,114.0,Cagliari,1.0,6.0,5.555555555555555
1058,Spal,114.0,Chievo,5.0,4.0,41.66666666666667
1059,Spal,114.0,Crotone,4.0,2.0,66.66666666666666
1060,Spal,114.0,Empoli,4.0,2.0,66.66666666666666
1061,Spal,114.0,Fiorentina,2.0,6.0,11.11111111111111
1062,Spal,114.0,Frosinone,3.0,2.0,50.0
1063,Spal,114.0,Genoa,7.0,6.0,38.88888888888889
1064,Spal,114.0,Inter,1.0,6.0,5.555555555555555
1065,Spal,114.0,Juventus,4.0,6.0,22.22222222222222
1066,Spal,114.0,Lazio,7.0,6.0,38.88888888888889
1067,Spal,114.0,Lecce,0.0,2.0,0.0
1068,Spal,114.0,Milan,1.0,6.0,5.555555555555555
1069,Spal,114.0,Napoli,1.0,6.0,5.555555555555555
1070,Spal,114.0,Parma,12.0,4.0,100.0
1071,Spal,114.0,Roma,6.0,6.0,33.33333333333333
1072,Spal,114.0,Sampdoria,3.0,6.0,16.666666666666664
1073,Spal,114.0,Sassuolo,2.0,6.0,11.11111111111111
1074,Spal,114.0,Torino,6.0,6.0,33.33333333333333
1075,Spal,114.0,Udinese,6.0,6.0,33.33333333333333
1076,Spal,114.0,Verona,4.0,4.0,33.33333333333333
1077,Spezia,76.0,Atalanta,1.0,4.0,8.333333333333332
1078,Spezia,76.0,Benevento,4.0,2.0,66.66666666666666
1079,Spezia,76.0,Bologna,1.0,4.0,8.333333333333332
1080,Spezia,76.0,Cagliari,8.0,4.0,66.66666666666666
1081,Spezia,76.0,Crotone,3.0,2.0,50.0
1082,Spezia,76.0,Empoli,2.0,2.0,33.33333333333333
1083,Spezia,76.0,Fiorentina,1.0,4.0,8.333333333333332
1084,Spezia,76.0,Genoa,4.0,4.0,33.33333333333333
1085,Spezia,76.0,Inter,1.0,4.0,8.333333333333332
1086,Spezia,76.0,Juventus,0.0,4.0,0.0
1087,Spezia,76.0,Lazio,0.0,4.0,0.0
1088,Spezia,76.0,Milan,6.0,4.0,50.0
1089,Spezia,76.0,Napoli,6.0,4.0,50.0
1090,Spezia,76.0,Parma,2.0,2.0,33.33333333333333
1091,Spezia,76.0,Roma,1.0,4.0,8.333333333333332
1092,Spezia,76.0,Salernitana,4.0,2.0,66.66666666666666
1093,Spezia,76.0,Sampdoria,7.0,4.0,58.333333333333336
1094,Spezia,76.0,Sassuolo,4.0,4.0,33.33333333333333
1095,Spezia,76.0,Torino,7.0,4.0,58.333333333333336
1096,Spezia,76.0,Udinese,6.0,4.0,50.0
1097,Spezia,76.0,Venezia,6.0,2.0,100.0
1098,Spezia,76.0,Verona,1.0,4.0,8.333333333333332
1099,Torino,494.0,Ascoli,6.0,2.0,100.0
1100,Torino,494.0,Atalanta,40.0,26.0,51.28205128205128
1101,Torino,494.0,Benevento,8.0,4.0,66.66666666666666
1102,Torino,494.0,Bologna,32.0,20.0,53.333333333333336
1103,Torino,494.0,Brescia,6.0,2.0,100.0
1104,Torino,494.0,Cagliari,34.0,24.0,47.22222222222222
1105,Torino,494.0,Carpi,1.0,2.0,16.666666666666664
1106,Torino,494.0,Catania,19.0,10.0,63.33333333333333
1107,Torino,494.0,Cesena,6.0,2.0,100.0
1108,Torino,494.0,Chievo,33.0,18.0,61.111111111111114
1109,Torino,494.0,Crotone,9.0,6.0,50.0
1110,Torino,494.0,Empoli,15.0,14.0,35.714285714285715
1111,Torino,494.0,Fiorentina,21.0,26.0,26.923076923076923
1112,Torino,494.0,Frosinone,12.0,4.0,100.0
1113,Torino,494.0,Genoa,37.0,24.0,51.388888888888886
1114,Torino,494.0,Inter,20.0,26.0,25.64102564102564
1115,Torino,494.0,Juventus,8.0,24.0,11.11111111111111
1116,Torino,494.0,Lazio,23.0,26.0,29.48717948717949
1117,Torino,494.0,Lecce,4.0,4.0,33.33333333333333
1118,Torino,494.0,Livorno,9.0,6.0,50.0
1119,Torino,494.0,Messina,4.0,2.0,66.66666666666666
1120,Torino,494.0,Milan,18.0,26.0,23.076923076923077
1121,Torino,494.0,Napoli,18.0,24.0,25.0
1122,Torino,494.0,Palermo,24.0,14.0,57.14285714285714
1123,Torino,494.0,Parma,17.0,16.0,35.41666666666667
1124,Torino,494.0,Pescara,10.0,4.0,83.33333333333334
1125,Torino,494.0,Reggina,7.0,6.0,38.88888888888889
1126,Torino,494.0,Roma,16.0,26.0,20.51282051282051
1127,Torino,494.0,Salernitana,6.0,2.0,100.0
1128,Torino,494.0,Sampdoria,33.0,26.0,42.30769230769231
1129,Torino,494.0,Sassuolo,31.0,18.0,57.407407407407405
1130,Torino,494.0,Siena,9.0,8.0,37.5
1131,Torino,494.0,Spal,9.0,6.0,50.0
1132,Torino,494.0,Spezia,4.0,4.0,33.33333333333333
1133,Torino,494.0,Udinese,37.0,26.0,47.43589743589743
1134,Torino,494.0,Venezia,1.0,2.0,16.666666666666664
1135,Torino,494.0,Verona,20.0,14.0,47.61904761904761
1136,Treviso,38.0,Ascoli,1.0,2.0,16.666666666666664
1137,Treviso,38.0,Cagliari,1.0,2.0,16.666666666666664
1138,Treviso,38.0,Chievo,1.0,2.0,16.666666666666664
1139,Treviso,38.0,Empoli,1.0,2.0,16.666666666666664
1140,Treviso,38.0,Fiorentina,0.0,2.0,0.0
1141,Treviso,38.0,Inter,0.0,2.0,0.0
1142,Treviso,38.0,Juventus,1.0,2.0,16.666666666666664
1143,Treviso,38.0,Lazio,0.0,2.0,0.0
1144,Treviso,38.0,Lecce,4.0,2.0,66.66666666666666
1145,Treviso,38.0,Livorno,1.0,2.0,16.666666666666664
1146,Treviso,38.0,Messina,1.0,2.0,16.666666666666664
1147,Treviso,38.0,Milan,0.0,2.0,0.0
1148,Treviso,38.0,Palermo,1.0,2.0,16.666666666666664
1149,Treviso,38.0,Parma,1.0,2.0,16.666666666666664
1150,Treviso,38.0,Reggina,3.0,2.0,50.0
1151,Treviso,38.0,Roma,0.0,2.0,0.0
1152,Treviso,38.0,Sampdoria,1.0,2.0,16.666666666666664
1153,Treviso,38.0,Siena,0.0,2.0,0.0
1154,Treviso,38.0,Udinese,4.0,2.0,66.66666666666666
1155,Udinese,646.0,Ascoli,4.0,4.0,33.33333333333333
1156,Udinese,646.0,Atalanta,35.0,30.0,38.88888888888889
1157,Udinese,646.0,Bari,7.0,4.0,58.333333333333336
1158,Udinese,646.0,Benevento,7.0,4.0,58.333333333333336
1159,Udinese,646.0,Bologna,43.0,26.0,55.12820512820513
1160,Udinese,646.0,Brescia,5.0,4.0,41.66666666666667
1161,Udinese,646.0,Cagliari,54.0,32.0,56.25
1162,Udinese,646.0,Carpi,0.0,2.0,0.0
1163,Udinese,646.0,Catania,24.0,16.0,50.0
1164,Udinese,646.0,Cesena,13.0,6.0,72.22222222222221
1165,Udinese,646.0,Chievo,40.0,26.0,51.28205128205128
1166,Udinese,646.0,Crotone,10.0,6.0,55.55555555555556
1167,Udinese,646.0,Empoli,25.0,16.0,52.083333333333336
1168,Udinese,646.0,Fiorentina,38.0,34.0,37.254901960784316
1169,Udinese,646.0,Frosinone,7.0,4.0,58.333333333333336
1170,Udinese,646.0,Genoa,41.0,30.0,45.55555555555556
1171,Udinese,646.0,Inter,25.0,34.0,24.509803921568626
1172,Udinese,646.0,Juventus,22.0,32.0,22.916666666666664
1173,Udinese,646.0,Lazio,33.0,34.0,32.35294117647059
1174,Udinese,646.0,Lecce,19.0,10.0,63.33333333333333
1175,Udinese,646.0,Livorno,22.0,10.0,73.33333333333333
1176,Udinese,646.0,Messina,7.0,4.0,58.333333333333336
1177,Udinese,646.0,Milan,36.0,34.0,35.294117647058826
1178,Udinese,646.0,Napoli,23.0,30.0,25.555555555555554
1179,Udinese,646.0,Novara,3.0,2.0,50.0
1180,Udinese,646.0,Palermo,30.0,22.0,45.45454545454545
1181,Udinese,646.0,Parma,33.0,24.0,45.83333333333333
1182,Udinese,646.0,Pescara,12.0,4.0,100.0
1183,Udinese,646.0,Reggina,11.0,8.0,45.83333333333333
1184,Udinese,646.0,Roma,24.0,34.0,23.52941176470588
1185,Udinese,646.0,Salernitana,3.0,2.0,50.0
1186,Udinese,646.0,Sampdoria,40.0,32.0,41.66666666666667
1187,Udinese,646.0,Sassuolo,28.0,18.0,51.85185185185185
1188,Udinese,646.0,Siena,25.0,14.0,59.523809523809526
1189,Udinese,646.0,Spal,9.0,6.0,50.0
1190,Udinese,646.0,Spezia,6.0,4.0,50.0
1191,Udinese,646.0,Torino,37.0,26.0,47.43589743589743
1192,Udinese,646.0,Treviso,1.0,2.0,16.666666666666664
1193,Udinese,646.0,Venezia,6.0,2.0,100.0
1194,Udinese,646.0,Verona,20.0,14.0,47.61904761904761
1195,Venezia,38.0,Atalanta,0.0,2.0,0.0
1196,Venezia,38.0,Bologna,6.0,2.0,100.0
1197,Venezia,38.0,Cagliari,2.0,2.0,33.33333333333333
1198,Venezia,38.0,Empoli,4.0,2.0,66.66666666666666
1199,Venezia,38.0,Fiorentina,3.0,2.0,50.0
1200,Venezia,38.0,Genoa,2.0,2.0,33.33333333333333
1201,Venezia,38.0,Inter,0.0,2.0,0.0
1202,Venezia,38.0,Juventus,1.0,2.0,16.666666666666664
1203,Venezia,38.0,Lazio,0.0,2.0,0.0
1204,Venezia,38.0,Milan,0.0,2.0,0.0
1205,Venezia,38.0,Napoli,0.0,2.0,0.0
1206,Venezia,38.0,Roma,4.0,2.0,66.66666666666666
1207,Venezia,38.0,Salernitana,0.0,2.0,0.0
1208,Venezia,38.0,Sampdoria,1.0,2.0,16.666666666666664
1209,Venezia,38.0,Sassuolo,0.0,2.0,0.0
1210,Venezia,38.0,Spezia,0.0,2.0,0.0
1211,Venezia,38.0,Torino,4.0,2.0,66.66666666666666
1212,Venezia,38.0,Udinese,0.0,2.0,0.0
1213,Venezia,38.0,Verona,0.0,2.0,0.0
1214,Verona,266.0,Atalanta,21.0,14.0,50.0
1215,Verona,266.0,Benevento,9.0,4.0,75.0
1216,Verona,266.0,Bologna,13.0,12.0,36.11111111111111
1217,Verona,266.0,Brescia,3.0,2.0,50.0
1218,Verona,266.0,Cagliari,24.0,12.0,66.66666666666666
1219,Verona,266.0,Carpi,1.0,2.0,16.666666666666664
1220,Verona,266.0,Catania,4.0,2.0,66.66666666666666
1221,Verona,266.0,Cesena,2.0,2.0,33.33333333333333
1222,Verona,266.0,Chievo,11.0,8.0,45.83333333333333
1223,Verona,266.0,Crotone,4.0,4.0,33.33333333333333
1224,Verona,266.0,Empoli,8.0,6.0,44.44444444444444
1225,Verona,266.0,Fiorentina,14.0,14.0,33.33333333333333
1226,Verona,266.0,Frosinone,0.0,2.0,0.0
1227,Verona,266.0,Genoa,14.0,14.0,33.33333333333333
1228,Verona,266.0,Inter,3.0,14.0,7.142857142857142
1229,Verona,266.0,Juventus,13.0,14.0,30.952380952380953
1230,Verona,266.0,Lazio,13.0,14.0,30.952380952380953
1231,Verona,266.0,Lecce,6.0,2.0,100.0
1232,Verona,266.0,Livorno,6.0,2.0,100.0
1233,Verona,266.0,Milan,13.0,14.0,30.952380952380953
1234,Verona,266.0,Napoli,8.0,14.0,19.047619047619047
1235,Verona,266.0,Palermo,3.0,4.0,25.0
1236,Verona,266.0,Parma,16.0,8.0,66.66666666666666
1237,Verona,266.0,Roma,8.0,14.0,19.047619047619047
1238,Verona,266.0,Salernitana,1.0,2.0,16.666666666666664
1239,Verona,266.0,Sampdoria,9.0,14.0,21.428571428571427
1240,Verona,266.0,Sassuolo,17.0,14.0,40.476190476190474
1241,Verona,266.0,Spal,7.0,4.0,58.333333333333336
1242,Verona,266.0,Spezia,10.0,4.0,83.33333333333334
1243,Verona,266.0,Torino,14.0,14.0,33.33333333333333
1244,Verona,266.0,Udinese,17.0,14.0,40.476190476190474
1245,Verona,266.0,Venezia,6.0,2.0,100.0
